0	41343.480253	252.607113	141.432931	0.9129459425	0.000002550570650	6.650000
1	41343.480253	233.357173	140.353333	0.9679345910	0.000000222031609	3.775000
2	41343.480253	291.882342	166.551081	0.9586265293	0.000001454587930	6.648000
3	41343.480253	245.676727	175.482738	0.9599509037	0.000001970249033	5.951000
4	41343.480253	263.804403	176.273228	0.9718532776	0.000001854117610	6.792000
5	41343.480253	255.250079	175.939144	0.9845488268	0.000000997450048	5.284000
6	41343.480253	247.051872	140.501919	0.9409946264	0.000001222855495	5.133000
7	41343.480253	247.569421	159.746288	0.9431708657	0.000001480002057	4.994000
8	41343.480253	249.945875	148.725596	0.9567971556	0.000000402024431	4.442000
9	41343.480253	267.343089	163.074893	0.8975194301	0.000004907176225	7.009000
10	41343.480253	276.600027	173.459877	0.9829622876	0.000000982882019	5.116000
11	41343.480253	227.889006	160.669374	0.9567989571	0.000000465568945	4.456000
12	41343.480253	248.667364	172.592194	0.9786292160	0.000000681519195	5.310000
13	41343.480253	323.162638	161.171064	0.9273245652	0.000002177136603	7.133000
14	41343.480253	295.265061	140.353333	0.9679058128	0.000000222775458	3.723000
15	41343.480253	236.479028	148.806887	0.9417699792	0.000000987625202	5.235000
16	41343.480253	297.020828	148.626282	0.9675469108	0.000000230010674	3.734000
17	41343.480253	246.465925	161.115323	0.9681179753	0.000001256019094	5.086000
18	41343.480253	280.705806	178.583668	0.9797259223	0.000000446450910	4.345000
19	41343.480253	311.682581	161.169557	0.9409110713	0.000001339216990	5.162000
20	41343.480253	271.149575	175.012586	0.9832784148	0.000000847166576	5.296000
21	41343.480253	258.231719	156.158827	0.9573191992	0.000000606503252	4.364000
22	41343.480253	278.856673	181.915336	0.9707639863	0.000001357227856	5.125000
23	41343.480253	198.025493	148.885860	0.9555815235	0.000001071232503	4.233000
24	41343.480253	346.682763	140.403192	0.9421526380	0.000001625517126	5.039000
25	41343.480253	296.596050	204.113016	0.9688568421	0.000001158345989	5.827000
26	41343.480253	265.222121	178.088303	0.9732405585	0.000001495254778	7.110000
27	41343.480253	309.803343	165.075028	0.9424741006	0.000001564804720	5.107000
28	41343.480253	277.689404	179.992323	0.9784765233	0.000001243437539	6.021000
29	41343.480253	257.637594	184.641073	0.9599868931	0.000001903561249	6.747000
30	41343.480253	257.859875	175.394153	0.9828894589	0.000000886996292	5.252000
31	41343.480253	240.233840	159.768599	0.9557117584	0.000000408344186	4.460000
32	41343.480253	274.962655	178.559141	0.9751817896	0.000001663675163	6.070000
33	41343.480253	296.643305	170.181175	0.9702333753	0.000001693103289	5.274000
34	41343.480253	302.296699	172.575324	0.9719457674	0.000000893172621	5.189000
35	41343.480253	268.447020	156.046681	0.9444751258	0.000001721695616	4.975000
36	41343.480253	234.704000	173.218635	0.9590180234	0.000001041598751	6.930000
37	41343.480253	277.170077	187.430680	0.9600577971	0.000001914244233	7.340000
38	41343.480253	321.172312	170.913489	0.9724284374	0.000001152398912	6.850000
39	41343.480253	297.323993	181.673114	0.9753729503	0.000001286202308	5.916000
40	41343.480253	288.212725	197.432144	0.9605484171	0.000001689925477	7.617000
41	41343.480253	243.406972	140.402605	0.9552572080	0.000000748260797	4.459000
42	41343.480253	332.038555	173.573643	0.9811489902	0.000000672292250	4.578000
43	41343.480253	316.910190	140.452647	0.9557280103	0.000000415881104	4.589000
44	41343.480253	248.397554	159.983362	0.9269527359	0.000002088538054	5.755000
45	41343.480253	276.921475	165.479399	0.9699140346	0.000001727060539	6.050000
46	41343.480253	267.161405	159.817871	0.9442970650	0.000000961278629	5.125000
47	41343.480253	295.508513	189.711916	0.9380408527	0.000002238879827	9.036000
48	41343.480253	248.467077	164.972410	0.9857336763	0.000000114132736	3.727000
49	41343.480253	261.716453	140.583209	0.9273202558	0.000001797271392	5.871000
50	41343.480253	255.080990	204.120720	0.9835859314	0.000001008605513	5.991000
51	41343.480253	253.240693	140.533937	0.9427798474	0.000000889947264	5.012000
52	41343.480253	279.769815	146.091264	0.9559248788	0.000000701602756	4.330000
53	41343.480253	286.657244	148.626282	0.9667874966	0.000000237507667	3.790000
54	41343.480253	247.462760	181.829354	0.9825142834	0.000001166960435	5.137000
55	41343.480253	260.393337	148.967151	0.9416205588	0.000001567594685	5.015000
56	41343.480253	220.836491	160.082957	0.9295992399	0.000001427422522	5.806000
57	41343.480253	284.506477	140.353333	0.9670977870	0.000000230135282	3.751000
58	41343.480253	289.040136	178.843246	0.9752595677	0.000000814849247	5.320000
59	41343.480253	219.958250	165.234815	0.9579396624	0.000001498587805	7.138000
60	41343.480253	236.102115	173.537743	0.9803824825	0.000000938134691	4.423000
61	41343.480253	285.730999	208.939515	0.9779327054	0.000001426675976	12.044000
62	41343.480253	303.881453	161.034032	0.9773147240	0.000000635374520	4.543000
63	41343.480253	334.348098	200.518564	0.9272257013	0.000001810743318	5.868000
64	41343.480253	293.436820	172.076802	0.9759489675	0.000001275567377	7.767000
65	41343.480253	333.321188	162.286982	0.9257817536	0.000002327942986	5.811000
66	41343.480253	285.898461	140.501919	0.9426078765	0.000001126504488	5.124000
67	41343.480253	275.268573	148.626282	0.9676300138	0.000000224888995	3.783000
68	41343.480253	255.337631	154.659796	0.9554152385	0.000000598007757	4.451000
69	41343.480253	282.189122	172.993808	0.9674423677	0.000001763876325	6.756000
70	41343.480253	291.206029	165.438474	0.9746120119	0.000000899082021	5.037000
71	41343.480253	270.167236	169.069824	0.9744029057	0.000001402555666	5.098000
72	41343.480253	245.189934	149.066465	0.9260302529	0.000002207817384	5.856000
