0	415443.717317	1118.791810	783.341691	0.9917501012	0.000000487212605	0.9435084692	0.000003075672035	0.8591166614	0.000007079064204	0.9843341465	0.000000976320862	0.9249513484	0.000004203074050	0.8247205178	0.000008765479184	0.9721232691	0.000001873183772	0.9034779600	0.000005441631380	0.7922161055	0.000010210039936	1276.773542
1	415443.717317	1171.527030	775.460148	0.9937999059	0.000000480257519	0.9497912195	0.000003665935620	0.8647567098	0.000008817980316	0.9862816790	0.000001091934454	0.9290212490	0.000005148538439	0.8396618370	0.000010030635335	0.9768209666	0.000001831744207	0.9133654183	0.000006062178257	0.8044769493	0.000011719019938	1258.612246
2	415443.717317	1224.710850	801.009125	0.9919075266	0.000000764349404	0.9532506018	0.000004080895996	0.8847460211	0.000009084859355	0.9814373363	0.000001704366606	0.9343612717	0.000005457233431	0.8376582136	0.000011958997718	0.9713839821	0.000002473168546	0.9069154244	0.000007353439869	0.8093836999	0.000013224727537	1395.107655
3	415443.717317	1255.960627	796.890541	0.9914362687	0.000000735782192	0.9524357790	0.000003701105675	0.8624759190	0.000009663125231	0.9820431312	0.000001490058622	0.9232659844	0.000005823367585	0.8355997609	0.000010963345863	0.9671704570	0.000002619038913	0.8937824949	0.000007670223951	0.7869216516	0.000013231681001	1365.849163
4	415443.717317	1286.178117	804.113724	0.9924695034	0.000000715140276	0.9593330296	0.000003696424613	0.8852660704	0.000009488900406	0.9818949580	0.000001644581186	0.9368608137	0.000005413629588	0.8596609747	0.000010928169512	0.9652624345	0.000002984310621	0.9044971836	0.000007696036808	0.8122578892	0.000013575661902	1399.787162
5	415443.717317	1167.114403	793.792258	0.9938473385	0.000000596593957	0.9544644933	0.000004182477130	0.8827880297	0.000009728530340	0.9839969483	0.000001536338309	0.9395160513	0.000005351897124	0.8576998283	0.000011276566465	0.9761091926	0.000002220511861	0.9157714579	0.000007173567659	0.8183763176	0.000013582785217	1239.604257
6	415443.717317	1102.017911	827.360100	0.9936695567	0.000000472935827	0.9599022101	0.000002849762330	0.8913739422	0.000007220481528	0.9897239979	0.000000738683266	0.9431070502	0.000004024918336	0.8687158728	0.000008445509069	0.9825095486	0.000001265892023	0.9282660058	0.000004848564418	0.8375334833	0.000010099490877	1404.937153
7	415443.717317	1234.135625	790.913094	0.9942173383	0.000000336058176	0.9555956059	0.000002574710737	0.8772363452	0.000006793916292	0.9884086941	0.000000802012702	0.9412923565	0.000003576841395	0.8627015888	0.000007618255783	0.9837486608	0.000001154716100	0.9295054945	0.000004362147030	0.8445964793	0.000008466599842	1149.579738
8	415443.717317	1253.300061	830.550273	0.9939488604	0.000000354797035	0.9563217739	0.000002690694632	0.8915056734	0.000006121617502	0.9902556594	0.000000555909618	0.9477907072	0.000003126618098	0.8734450970	0.000006921327955	0.9853900856	0.000000881080518	0.9315858593	0.000003997937304	0.8530213309	0.000007934898253	1174.951899
9	415443.717317	1115.118936	823.401070	0.9944063687	0.000000409871860	0.9692856476	0.000002024748168	0.9163805875	0.000005223278088	0.9917835864	0.000000551182414	0.9621058557	0.000002365702274	0.9026661825	0.000005901407579	0.9898487095	0.000000598291380	0.9507909004	0.000003007989141	0.8832403849	0.000006900854959	1059.839531
10	415443.717317	1236.116737	862.424231	0.9960797393	0.000000155227441	0.9701850788	0.000001689076192	0.9227272824	0.000004273839465	0.9902811231	0.000000276637957	0.9598672418	0.000001867485571	0.9014610429	0.000005105879157	0.9822420177	0.000000437671321	0.9417826932	0.000002565800861	0.8773398715	0.000005598378265	1235.820237
