0	33117316.177833	33283.368268	22410.474463	73.993000
1	33117316.177833	36833.157504	26589.720352	88.082000
2	33117316.177833	37977.028561	22867.585498	106.058000
3	33117316.177833	34871.858318	20609.444044	65.001000
4	33117316.177833	36365.863696	24184.030658	81.935000
5	33117316.177833	34718.587391	23130.208290	86.044000
6	33117316.177833	34521.908594	20787.439894	68.825000
7	33117316.177833	34605.536869	22572.027849	78.051000
8	33117316.177833	32315.619452	20873.862090	66.966000
9	33117316.177833	35612.712039	24158.725006	79.510000
10	33117316.177833	38723.447212	23426.202997	96.907000
11	33117316.177833	36243.566154	24912.112916	66.270000
12	33117316.177833	33328.118639	22936.454576	59.477000
13	33117316.177833	33298.497771	21628.977541	74.591000
14	33117316.177833	37736.761309	23207.145310	57.495000
15	33117316.177833	34094.306035	22306.909009	86.929000
16	33117316.177833	38654.048159	24380.659499	69.565000
17	33117316.177833	33300.324984	25859.824078	71.777000
18	33117316.177833	34253.098194	23402.868842	63.480000
19	33117316.177833	36340.883293	20864.454884	73.970000
