0	42203836.144361	24825.409578	16872.103319	12321.094000
1	42203836.144361	26363.195689	17153.114179	16358.824000
2	42203836.144361	25608.912057	17271.905139	12472.692000
3	42203836.144361	25708.341025	17321.931452	11693.304000
4	42203836.144361	25476.932906	16299.015151	13756.339000
5	42203836.144361	24710.155334	16624.051160	13606.066000
6	42203836.144361	26008.343610	17011.984869	15524.178000
7	42203836.144361	24934.344142	16806.224152	13229.096000
8	42203836.144361	23552.430050	16988.468967	8811.947000
9	42203836.144361	24690.122772	16814.554023	11876.836000
