0	3523646.000000	80858.000000	58907.000000	0.9941423789	0.000000495585374	67.513000
1	3523646.000000	90227.000000	58686.000000	0.9943226913	0.000000474401244	79.185000
2	3523646.000000	88768.000000	61480.000000	0.9933672830	0.000000607881539	90.097000
3	3523646.000000	85827.000000	56497.000000	0.9924775009	0.000000635002743	87.989000
4	3523646.000000	85405.000000	58532.000000	0.9918875606	0.000000730493518	69.134000
5	3523646.000000	92482.000000	58474.000000	0.9954776937	0.000000356663351	81.631000
6	3523646.000000	79315.000000	55271.000000	0.9950564324	0.000000404559823	67.746000
7	3523646.000000	102104.000000	59724.000000	0.9950922860	0.000000432442486	91.873000
8	3523646.000000	90258.000000	63893.000000	0.9935655654	0.000000572283349	96.779000
9	3523646.000000	98618.000000	63330.000000	0.9936805869	0.000000553079029	78.721000
10	3523646.000000	85029.000000	59504.000000	0.9963438213	0.000000259327492	75.500000
11	3523646.000000	91203.000000	56948.000000	0.9937050549	0.000000544549476	80.640000
12	3523646.000000	98763.000000	64667.000000	0.9958948929	0.000000354170978	76.433000
13	3523646.000000	83231.000000	58070.000000	0.9956673642	0.000000346697091	75.733000
14	3523646.000000	90989.000000	57831.000000	0.9935575895	0.000000510129736	79.645000
15	3523646.000000	93652.000000	62964.000000	0.9955096569	0.000000419521036	89.300000
16	3523646.000000	84442.000000	62075.000000	0.9932268917	0.000000619628474	89.581000
17	3523646.000000	84049.000000	63556.000000	0.9959842538	0.000000316453451	84.101000
18	3523646.000000	90950.000000	61479.000000	0.9953814099	0.000000358558607	76.526000
19	3523646.000000	90328.000000	61301.000000	0.9936415348	0.000000582139843	84.353000
20	3523646.000000	98782.000000	62299.000000	0.9945903217	0.000000465656653	78.295000
21	3523646.000000	98346.000000	62502.000000	0.9946337942	0.000000488712570	86.025000
22	3523646.000000	82431.000000	62599.000000	0.9939883534	0.000000531760430	84.860000
23	3523646.000000	87278.000000	60333.000000	0.9963542996	0.000000296775591	68.491000
24	3523646.000000	85576.000000	57288.000000	0.9954331199	0.000000349322458	71.340000
25	3523646.000000	92888.000000	61027.000000	0.9951377648	0.000000433641556	77.960000
26	3523646.000000	89382.000000	61384.000000	0.9944628141	0.000000502737584	88.464000
27	3523646.000000	85159.000000	60476.000000	0.9930210373	0.000000611997812	87.719000
28	3523646.000000	98998.000000	60755.000000	0.9966019686	0.000000290812465	80.142000
29	3523646.000000	84610.000000	56864.000000	0.9951677872	0.000000384133244	72.273000
30	3523646.000000	94090.000000	57750.000000	0.9941489163	0.000000494135645	78.771000
31	3523646.000000	82395.000000	61856.000000	0.9957289956	0.000000350819417	84.456000
32	3523646.000000	83350.000000	61091.000000	0.9943326178	0.000000467302038	85.145000
33	3523646.000000	85160.000000	60870.000000	0.9941468786	0.000000457618269	74.236000
34	3523646.000000	86988.000000	60229.000000	0.9962169500	0.000000323182601	73.680000
35	3523646.000000	90463.000000	59891.000000	0.9952368276	0.000000405191974	77.777000
36	3523646.000000	86086.000000	57978.000000	0.9930737617	0.000000603303537	91.277000
37	3523646.000000	86327.000000	61168.000000	0.9946203669	0.000000480781497	82.008000
38	3523646.000000	96728.000000	55878.000000	0.9953908915	0.000000394182374	81.924000
39	3523646.000000	87099.000000	60278.000000	0.9928682532	0.000000650501403	88.764000
40	3523646.000000	94053.000000	59578.000000	0.9945815372	0.000000472857226	71.033000
41	3523646.000000	84188.000000	59658.000000	0.9945775345	0.000000491227087	89.283000
42	3523646.000000	85821.000000	62183.000000	0.9955361331	0.000000401141023	83.555000
43	3523646.000000	82835.000000	58696.000000	0.9964512226	0.000000283570493	68.845000
44	3523646.000000	88656.000000	59079.000000	0.9947362354	0.000000418252990	78.316000
45	3523646.000000	94814.000000	65163.000000	0.9940146897	0.000000531680539	77.849000
46	3523646.000000	78761.000000	60398.000000	0.9952578082	0.000000385467314	74.034000
47	3523646.000000	95220.000000	61718.000000	0.9966439807	0.000000282996222	77.143000
48	3523646.000000	90908.000000	65520.000000	0.9936239209	0.000000560750358	84.035000
49	3523646.000000	97498.000000	61053.000000	0.9944845377	0.000000490877712	80.869000
50	3523646.000000	89932.000000	56403.000000	0.9917109327	0.000000697633230	80.289000
51	3523646.000000	95959.000000	57937.000000	0.9917666499	0.000000730798879	87.710000
52	3523646.000000	78131.000000	59529.000000	0.9958554444	0.000000353878149	68.099000
53	3523646.000000	72537.000000	58639.000000	0.9952117055	0.000000414112781	67.935000
54	3523646.000000	83630.000000	59632.000000	0.9943171542	0.000000511719988	71.159000
55	3523646.000000	85364.000000	61354.000000	0.9953052986	0.000000377227555	79.019000
56	3523646.000000	88765.000000	61612.000000	0.9948685116	0.000000434440945	79.206000
57	3523646.000000	87837.000000	61303.000000	0.9955728599	0.000000353795168	91.836000
58	3523646.000000	84124.000000	62254.000000	0.9927845161	0.000000622177831	92.049000
59	3523646.000000	86751.000000	58191.000000	0.9936457943	0.000000563252931	80.299000
60	3523646.000000	77201.000000	56780.000000	0.9949468111	0.000000433457768	80.397000
61	3523646.000000	91175.000000	59988.000000	0.9948978837	0.000000425168300	73.490000
62	3523646.000000	80894.000000	59105.000000	0.9968216143	0.000000254466012	64.669000
63	3523646.000000	85990.000000	57205.000000	0.9945291756	0.000000465178257	65.607000
64	3523646.000000	89738.000000	56435.000000	0.9934734611	0.000000553423226	78.709000
65	3523646.000000	79672.000000	58405.000000	0.9954473731	0.000000391489260	68.560000
66	3523646.000000	85739.000000	62028.000000	0.9957226167	0.000000364624430	72.638000
67	3523646.000000	71866.000000	57235.000000	0.9945010159	0.000000473954196	63.703000
68	3523646.000000	80153.000000	61392.000000	0.9937066655	0.000000534715339	81.786000
69	3523646.000000	93286.000000	62775.000000	0.9948786349	0.000000398728899	71.055000
70	3523646.000000	88225.000000	54789.000000	0.9950412886	0.000000421733542	71.176000
71	3523646.000000	90356.000000	61086.000000	0.9938700971	0.000000561078509	85.396000
72	3523646.000000	95461.000000	60264.000000	0.9935991870	0.000000565955679	70.234000
73	3523646.000000	99441.000000	60950.000000	0.9949471528	0.000000415740326	76.013000
74	3523646.000000	80908.000000	57721.000000	0.9927697027	0.000000605004455	74.584000
75	3523646.000000	86707.000000	59374.000000	0.9940502384	0.000000504362766	82.856000
76	3523646.000000	91794.000000	59502.000000	0.9957454744	0.000000290968294	81.485000
