0	8353377.625528	56186.436364	36715.781927	17.848000
1	8353377.625528	53638.346825	37358.636144	10.981000
2	8353377.625528	59975.137763	36720.101794	10.384000
3	8353377.625528	55134.040772	35345.262060	13.526000
4	8353377.625528	47768.280666	33151.668119	14.108000
5	8353377.625528	51944.745095	35009.348907	12.996000
6	8353377.625528	51660.825320	37794.998029	18.984000
7	8353377.625528	52185.402865	36326.572656	13.986000
8	8353377.625528	52832.727081	35279.696022	16.993000
9	8353377.625528	54884.596998	36261.824709	16.047000
10	8353377.625528	49489.109503	36188.789909	18.953000
11	8353377.625528	54548.937948	34326.730083	13.004000
12	8353377.625528	53010.768435	36262.977438	20.100000
13	8353377.625528	47479.947681	34702.185809	15.873000
14	8353377.625528	57061.525064	36900.488167	18.912000
15	8353377.625528	51625.963460	36539.337809	12.265000
16	8353377.625528	54905.349472	36192.432406	13.594000
17	8353377.625528	48547.896666	35845.904033	12.653000
18	8353377.625528	58661.162356	37013.292726	12.472000
19	8353377.625528	45737.711554	37648.977161	28.114000
20	8353377.625528	48219.971546	36553.014615	10.964000
21	8353377.625528	57673.298715	36360.132410	20.960000
22	8353377.625528	54494.863281	37318.079927	12.092000
23	8353377.625528	50117.079642	35919.985340	8.942000
24	8353377.625528	49307.875165	34533.801644	10.430000
25	8353377.625528	56652.334678	33650.213356	13.496000
26	8353377.625528	54373.336535	37081.585122	13.061000
27	8353377.625528	46176.120135	34775.149637	11.913000
28	8353377.625528	47554.702974	34295.520301	11.755000
29	8353377.625528	48231.723972	37170.590700	11.316000
30	8353377.625528	55048.296345	35373.800387	10.963000
31	8353377.625528	52292.705358	36503.173039	10.996000
32	8353377.625528	52549.037360	37249.393343	13.011000
33	8353377.625528	52203.459124	36138.509420	20.031000
34	8353377.625528	49943.780835	35244.104792	13.689000
35	8353377.625528	49722.890210	37708.855173	21.259000
36	8353377.625528	52825.344508	35640.517754	13.220000
37	8353377.625528	48619.668236	34138.835954	14.513000
38	8353377.625528	50971.627052	35207.965776	10.275000
39	8353377.625528	53944.885666	36714.417133	9.900000
40	8353377.625528	50609.276931	36942.704105	14.083000
41	8353377.625528	49397.866296	36882.232870	11.516000
42	8353377.625528	52779.459420	35403.501854	12.504000
43	8353377.625528	49142.761720	35720.980969	8.153000
44	8353377.625528	52171.929987	38188.349496	17.867000
45	8353377.625528	55247.854216	37675.558398	11.259000
46	8353377.625528	53779.643727	37964.013263	15.709000
47	8353377.625528	51708.677189	35685.464095	19.942000
48	8353377.625528	52519.394461	40084.850554	15.085000
49	8353377.625528	48754.214435	35775.065981	9.813000
50	8353377.625528	47076.449884	36334.725340	16.027000
51	8353377.625528	47920.318029	35729.281723	13.676000
52	8353377.625528	55200.334253	37773.273146	11.286000
53	8353377.625528	53831.069755	36326.423380	17.112000
54	8353377.625528	48543.000243	35641.642450	13.078000
55	8353377.625528	50668.531930	36570.055025	11.673000
56	8353377.625528	52037.615841	34736.054162	14.157000
57	8353377.625528	48871.950144	37920.431398	11.598000
58	8353377.625528	47358.681866	35461.034151	24.408000
59	8353377.625528	52968.048228	35478.639126	15.339000
60	8353377.625528	53728.962635	37194.714450	18.734000
61	8353377.625528	46810.105890	36982.803229	11.615000
62	8353377.625528	51441.605339	35582.363891	32.318000
63	8353377.625528	51512.148247	35926.024452	16.210000
64	8353377.625528	49214.107394	36615.989659	16.910000
65	8353377.625528	53625.614888	36598.526766	21.865000
66	8353377.625528	55182.921694	36163.479645	15.000000
67	8353377.625528	53481.006544	36495.741222	14.837000
68	8353377.625528	48879.765391	35862.567530	10.308000
69	8353377.625528	53023.048950	34940.120434	9.128000
70	8353377.625528	54053.567018	37471.374444	11.971000
71	8353377.625528	56665.231135	34804.215308	10.888000
72	8353377.625528	52956.892126	37813.993875	10.931000
73	8353377.625528	49560.076119	34740.042640	12.845000
74	8353377.625528	55148.429129	37513.626352	12.210000
75	8353377.625528	50908.551504	35017.395110	15.981000
76	8353377.625528	49585.797398	32655.404906	13.952000
77	8353377.625528	55127.590789	38114.149739	34.951000
78	8353377.625528	48188.650823	36470.809427	19.985000
79	8353377.625528	52502.111226	35528.844790	14.155000
80	8353377.625528	51327.699135	36916.448753	10.554000
81	8353377.625528	57019.299488	35452.311755	12.038000
82	8353377.625528	50955.415114	37080.624048	9.863000
83	8353377.625528	55236.143271	37138.047557	15.494000
84	8353377.625528	56152.996887	37705.973594	10.994000
85	8353377.625528	53451.480041	35610.672969	17.018000
86	8353377.625528	52981.424999	34767.238007	15.984000
87	8353377.625528	50711.950085	38010.927311	10.894000
88	8353377.625528	50327.531170	35361.277154	13.121000
89	8353377.625528	47230.956249	36626.039143	18.946000
90	8353377.625528	45906.470268	34922.090689	10.910000
91	8353377.625528	47099.626454	35288.064676	11.130000
92	8353377.625528	57270.413980	35940.129341	21.969000
93	8353377.625528	56905.908414	35535.463000	11.610000
94	8353377.625528	49451.758640	36082.796318	11.288000
95	8353377.625528	45019.716805	35154.671417	10.792000
96	8353377.625528	52039.374956	38232.552426	12.336000
97	8353377.625528	47945.443529	36021.563331	13.962000
98	8353377.625528	53232.238013	35546.766217	13.867000
99	8353377.625528	52111.809249	35534.765813	9.158000
