0	19191504.100931	31989.460387	20392.674300	35.711000
1	19191504.100931	36135.659936	20368.499704	33.169000
2	19191504.100931	31511.035545	22333.019390	35.055000
3	19191504.100931	34865.781996	21107.658803	43.893000
4	19191504.100931	34864.291901	20146.925152	32.211000
5	19191504.100931	32500.566849	23196.066446	24.667000
6	19191504.100931	36666.199831	21133.293666	40.850000
7	19191504.100931	28388.564734	19182.290134	22.160000
8	19191504.100931	34512.535148	20904.759943	38.134000
9	19191504.100931	33953.880958	20381.017551	37.886000
10	19191504.100931	36035.220692	21171.716875	36.724000
11	19191504.100931	32540.395611	21966.288025	28.179000
12	19191504.100931	36362.611426	18439.936910	41.843000
13	19191504.100931	30415.845372	20295.039644	31.635000
14	19191504.100931	34829.097410	23370.700370	32.730000
15	19191504.100931	32217.380647	18237.810766	32.871000
16	19191504.100931	36664.050322	19428.626099	35.565000
17	19191504.100931	31587.456106	21095.699395	40.339000
18	19191504.100931	39252.090047	19986.427540	33.139000
19	19191504.100931	35781.756825	20124.242778	31.852000
20	19191504.100931	31373.688228	20058.442253	29.047000
21	19191504.100931	33984.673322	21438.383556	29.051000
22	19191504.100931	33596.561311	20625.156604	34.866000
23	19191504.100931	32874.028049	21821.006744	31.117000
24	19191504.100931	26439.291323	21147.851745	22.035000
25	19191504.100931	33307.588823	19351.558271	39.901000
26	19191504.100931	33139.690585	19927.015152	46.655000
27	19191504.100931	35474.508732	20418.722225	37.428000
28	19191504.100931	32312.515414	19967.848119	31.561000
29	19191504.100931	33595.960450	22046.690836	32.026000
30	19191504.100931	36311.309548	22002.633903	25.949000
31	19191504.100931	34285.546809	19963.078816	38.293000
32	19191504.100931	30636.211515	22759.199397	22.301000
33	19191504.100931	30616.219271	18651.743838	38.160000
34	19191504.100931	27979.102193	19151.936103	26.192000
35	19191504.100931	34207.693244	19888.857424	30.511000
36	19191504.100931	32032.609066	19281.749465	31.697000
37	19191504.100931	33683.589876	21680.170768	31.322000
38	19191504.100931	33351.802941	21834.910411	35.751000
39	19191504.100931	35900.675902	20439.595495	35.052000
40	19191504.100931	28951.789538	20793.719222	25.929000
41	19191504.100931	35878.773111	20292.761703	41.601000
42	19191504.100931	34729.119664	24520.926666	30.469000
43	19191504.100931	35462.458067	20081.224698	28.354000
44	19191504.100931	30709.086367	20972.397287	25.718000
45	19191504.100931	31068.638968	20141.923601	41.289000
46	19191504.100931	36436.415209	22305.426123	28.229000
47	19191504.100931	35516.857786	21651.082095	34.536000
48	19191504.100931	33467.559270	19886.164490	42.657000
49	19191504.100931	29846.275176	19740.081785	27.798000
50	19191504.100931	35528.398831	21649.427382	31.511000
51	19191504.100931	31705.259314	21538.312593	25.387000
52	19191504.100931	33881.962716	22060.353818	30.583000
53	19191504.100931	31348.618471	20501.273059	32.810000
54	19191504.100931	32836.850118	20382.661514	39.211000
55	19191504.100931	32785.482373	21416.160518	29.448000
56	19191504.100931	34305.547701	22061.737491	34.969000
57	19191504.100931	30721.938010	19844.253327	27.182000
58	19191504.100931	32688.797820	23068.196602	34.372000
59	19191504.100931	32731.988902	21070.780942	32.120000
60	19191504.100931	36947.917865	21450.554210	41.978000
61	19191504.100931	31304.161522	22803.093563	37.897000
62	19191504.100931	35503.705559	20927.862079	36.148000
63	19191504.100931	31761.319742	19707.619737	26.271000
64	19191504.100931	27273.597809	19844.285443	22.377000
65	19191504.100931	35397.131397	21161.965913	33.191000
66	19191504.100931	32118.601390	20186.280295	32.540000
67	19191504.100931	34329.379739	16869.984805	40.021000
68	19191504.100931	39019.520000	21315.838807	32.927000
69	19191504.100931	35214.683023	20230.888414	31.545000
70	19191504.100931	32979.986175	19874.614621	32.861000
71	19191504.100931	35442.392348	20456.492673	32.949000
72	19191504.100931	34800.300151	21705.279261	36.272000
73	19191504.100931	32464.071166	20574.935586	34.848000
74	19191504.100931	35303.460839	17608.754150	38.659000
75	19191504.100931	28233.258800	19233.377230	23.071000
76	19191504.100931	36344.846927	20206.064162	50.149000
77	19191504.100931	33438.998758	19743.709969	37.046000
78	19191504.100931	31225.231974	22402.248546	30.182000
79	19191504.100931	33862.624810	20376.866556	34.443000
80	19191504.100931	35973.636826	20031.314058	41.793000
81	19191504.100931	33370.901335	22915.365405	33.636000
82	19191504.100931	33362.975116	21407.730331	35.996000
83	19191504.100931	33607.668321	20256.239646	35.376000
84	19191504.100931	31382.899083	22507.042898	34.661000
85	19191504.100931	29844.182774	22002.945505	32.926000
86	19191504.100931	30886.960921	20284.267977	35.537000
87	19191504.100931	32218.067204	23253.439090	27.343000
88	19191504.100931	29773.105528	20807.519392	25.369000
89	19191504.100931	32954.902265	20976.963791	27.776000
90	19191504.100931	34201.458265	20586.573369	35.948000
91	19191504.100931	33269.263181	20322.426545	36.303000
92	19191504.100931	32323.775013	23341.077624	26.530000
93	19191504.100931	34266.794661	21739.631080	32.641000
94	19191504.100931	33315.435650	21204.785105	43.467000
95	19191504.100931	32111.658211	21958.761494	47.158000
96	19191504.100931	32071.796487	19655.515803	28.832000
97	19191504.100931	29903.241107	21925.360121	33.069000
98	19191504.100931	36048.909380	20915.604295	34.070000
99	19191504.100931	38789.477051	21934.126727	39.070000
